imdbID,Title,Released,Awards,Director,Actors,Country,Language,Rated,Runtime,Year,Metascore,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Other wins,Other nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,N/A,Romance,Sci-Fi,Sport,Thriller,War,Western
tt2058673,Point Break,2015-12-25 00:00:00,N/A,Ericson Core,Luke Bracey,"Germany, China, USA",English,N/A,113.0,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2080374,Steve Jobs,2015-10-23 00:00:00,N/A,Danny Boyle,Seth Rogen,USA,English,R,122.0,2015,82,7.7,"11,386","Like the tech giant co-founded by its subject, Steve Jobs gathers brilliant people to deliver a product whose elegance belies the intricate complexities at its core.",175,84,7.6,208,33,77,3.8,29325,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2080374,Steve Jobs,2015-10-23 00:00:00,N/A,Danny Boyle,Kate Winslet,USA,English,R,122.0,2015,82,7.7,"11,386","Like the tech giant co-founded by its subject, Steve Jobs gathers brilliant people to deliver a product whose elegance belies the intricate complexities at its core.",175,84,7.6,208,33,77,3.8,29325,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2080374,Steve Jobs,2015-10-23 00:00:00,N/A,Danny Boyle,Michael Fassbender,USA,English,R,122.0,2015,82,7.7,"11,386","Like the tech giant co-founded by its subject, Steve Jobs gathers brilliant people to deliver a product whose elegance belies the intricate complexities at its core.",175,84,7.6,208,33,77,3.8,29325,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2080374,Steve Jobs,2015-10-23 00:00:00,N/A,Danny Boyle,Jeff Daniels,USA,English,R,122.0,2015,82,7.7,"11,386","Like the tech giant co-founded by its subject, Steve Jobs gathers brilliant people to deliver a product whose elegance belies the intricate complexities at its core.",175,84,7.6,208,33,77,3.8,29325,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Ronnie Del Carmen,Bill Hader,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Pete Docter,Bill Hader,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Ronnie Del Carmen,Richard Kind,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Pete Docter,Richard Kind,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Ronnie Del Carmen,Phyllis Smith,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Pete Docter,Phyllis Smith,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Ronnie Del Carmen,Amy Poehler,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2096673,Inside Out,2015-06-19 00:00:00,1 win & 4 nominations.,Pete Docter,Amy Poehler,USA,English,PG,94.0,2015,94,8.4,"180,018","Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.",272,98,9.0,277,5,90,4.3,117943,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2097298,"McFarland, USA",2015-02-20 00:00:00,3 wins & 1 nomination.,Niki Caro,Carlos Pratts,USA,"English, Spanish",PG,129.0,2015,60,7.5,"17,552","Disney's inspirational sports drama formula might be old hat, but McFarland, USA proves it still works -- especially with a talented director and eminently likable star in the mix.",92,79,6.7,116,24,89,4.2,25419,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2097298,"McFarland, USA",2015-02-20 00:00:00,3 wins & 1 nomination.,Niki Caro,Ramiro Rodriguez,USA,"English, Spanish",PG,129.0,2015,60,7.5,"17,552","Disney's inspirational sports drama formula might be old hat, but McFarland, USA proves it still works -- especially with a talented director and eminently likable star in the mix.",92,79,6.7,116,24,89,4.2,25419,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2097298,"McFarland, USA",2015-02-20 00:00:00,3 wins & 1 nomination.,Niki Caro,Kevin Costner,USA,"English, Spanish",PG,129.0,2015,60,7.5,"17,552","Disney's inspirational sports drama formula might be old hat, but McFarland, USA proves it still works -- especially with a talented director and eminently likable star in the mix.",92,79,6.7,116,24,89,4.2,25419,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2097298,"McFarland, USA",2015-02-20 00:00:00,3 wins & 1 nomination.,Niki Caro,Johnny Ortiz,USA,"English, Spanish",PG,129.0,2015,60,7.5,"17,552","Disney's inspirational sports drama formula might be old hat, but McFarland, USA proves it still works -- especially with a talented director and eminently likable star in the mix.",92,79,6.7,116,24,89,4.2,25419,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2118624,The Final Girls,2015-10-09 00:00:00,4 wins & 2 nominations.,Todd Strauss-Schulson,Taissa Farmiga,USA,English,PG-13,88.0,2015,59,6.8,"9,335",The Final Girls offers an affectionate nod to slasher tropes while adding a surprising layer of genuine emotion to go with the meta amusement.,39,72,6.4,54,15,73,3.7,3563,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt2118624,The Final Girls,2015-10-09 00:00:00,4 wins & 2 nominations.,Todd Strauss-Schulson,Nina Dobrev,USA,English,PG-13,88.0,2015,59,6.8,"9,335",The Final Girls offers an affectionate nod to slasher tropes while adding a surprising layer of genuine emotion to go with the meta amusement.,39,72,6.4,54,15,73,3.7,3563,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt2118624,The Final Girls,2015-10-09 00:00:00,4 wins & 2 nominations.,Todd Strauss-Schulson,Malin Akerman,USA,English,PG-13,88.0,2015,59,6.8,"9,335",The Final Girls offers an affectionate nod to slasher tropes while adding a surprising layer of genuine emotion to go with the meta amusement.,39,72,6.4,54,15,73,3.7,3563,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt2118624,The Final Girls,2015-10-09 00:00:00,4 wins & 2 nominations.,Todd Strauss-Schulson,Alexander Ludwig,USA,English,PG-13,88.0,2015,59,6.8,"9,335",The Final Girls offers an affectionate nod to slasher tropes while adding a surprising layer of genuine emotion to go with the meta amusement.,39,72,6.4,54,15,73,3.7,3563,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt2120120,Pixels,2015-07-24 00:00:00,1 nomination.,Chris Columbus,Michelle Monaghan,"USA, China, Canada",English,PG-13,106.0,2015,27,5.7,"56,085","Much like the worst arcade games from the era that inspired it, Pixels has little replay value and is hardly worth a quarter.",27,17,3.8,160,133,50,3.2,65066,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt2120120,Pixels,2015-07-24 00:00:00,1 nomination.,Chris Columbus,Adam Sandler,"USA, China, Canada",English,PG-13,106.0,2015,27,5.7,"56,085","Much like the worst arcade games from the era that inspired it, Pixels has little replay value and is hardly worth a quarter.",27,17,3.8,160,133,50,3.2,65066,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt2120120,Pixels,2015-07-24 00:00:00,1 nomination.,Chris Columbus,Kevin James,"USA, China, Canada",English,PG-13,106.0,2015,27,5.7,"56,085","Much like the worst arcade games from the era that inspired it, Pixels has little replay value and is hardly worth a quarter.",27,17,3.8,160,133,50,3.2,65066,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt2120120,Pixels,2015-07-24 00:00:00,1 nomination.,Chris Columbus,Peter Dinklage,"USA, China, Canada",English,PG-13,106.0,2015,27,5.7,"56,085","Much like the worst arcade games from the era that inspired it, Pixels has little replay value and is hardly worth a quarter.",27,17,3.8,160,133,50,3.2,65066,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt2126355,San Andreas,2015-05-29 00:00:00,3 nominations.,Brad Peyton,Ioan Gruffudd,"USA, Australia, Canada",English,PG-13,114.0,2015,43,6.2,"107,459","San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",97,50,5.3,194,97,55,3.4,61576,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2126355,San Andreas,2015-05-29 00:00:00,3 nominations.,Brad Peyton,Alexandra Daddario,"USA, Australia, Canada",English,PG-13,114.0,2015,43,6.2,"107,459","San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",97,50,5.3,194,97,55,3.4,61576,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2126355,San Andreas,2015-05-29 00:00:00,3 nominations.,Brad Peyton,Carla Gugino,"USA, Australia, Canada",English,PG-13,114.0,2015,43,6.2,"107,459","San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",97,50,5.3,194,97,55,3.4,61576,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2126355,San Andreas,2015-05-29 00:00:00,3 nominations.,Brad Peyton,Dwayne Johnson,"USA, Australia, Canada",English,PG-13,114.0,2015,43,6.2,"107,459","San Andreas has a great cast and outstanding special effects, but amidst all the senses-shattering destruction, the movie's characters and plot prove less than structurally sound.",97,50,5.3,194,97,55,3.4,61576,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2140379,Self/less,2015-07-10 00:00:00,N/A,Tarsem Singh,Natalie Martinez,USA,English,PG-13,117.0,2015,34,6.5,"33,731","Self/less boasts a potential-packed premise, but does frustratingly little with it, settling for lackluster action at the expense of interesting ideas.",26,21,4.6,122,96,49,3.2,21594,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2140379,Self/less,2015-07-10 00:00:00,N/A,Tarsem Singh,Matthew Goode,USA,English,PG-13,117.0,2015,34,6.5,"33,731","Self/less boasts a potential-packed premise, but does frustratingly little with it, settling for lackluster action at the expense of interesting ideas.",26,21,4.6,122,96,49,3.2,21594,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2140379,Self/less,2015-07-10 00:00:00,N/A,Tarsem Singh,Ben Kingsley,USA,English,PG-13,117.0,2015,34,6.5,"33,731","Self/less boasts a potential-packed premise, but does frustratingly little with it, settling for lackluster action at the expense of interesting ideas.",26,21,4.6,122,96,49,3.2,21594,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2140379,Self/less,2015-07-10 00:00:00,N/A,Tarsem Singh,Ryan Reynolds,USA,English,PG-13,117.0,2015,34,6.5,"33,731","Self/less boasts a potential-packed premise, but does frustratingly little with it, settling for lackluster action at the expense of interesting ideas.",26,21,4.6,122,96,49,3.2,21594,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2140465,Tanu Weds Manu Returns,2015-05-22 00:00:00,N/A,Aanand Rai,Deepak Dobriyal,India,Hindi,N/A,128.0,2015,N/A,7.9,"13,335",N/A,N/A,N/A,N/A,N/A,N/A,74,3.8,867,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2140465,Tanu Weds Manu Returns,2015-05-22 00:00:00,N/A,Aanand Rai,Jimmy Shergill,India,Hindi,N/A,128.0,2015,N/A,7.9,"13,335",N/A,N/A,N/A,N/A,N/A,N/A,74,3.8,867,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2140465,Tanu Weds Manu Returns,2015-05-22 00:00:00,N/A,Aanand Rai,Madhavan,India,Hindi,N/A,128.0,2015,N/A,7.9,"13,335",N/A,N/A,N/A,N/A,N/A,N/A,74,3.8,867,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2140465,Tanu Weds Manu Returns,2015-05-22 00:00:00,N/A,Aanand Rai,Kangana Ranaut,India,Hindi,N/A,128.0,2015,N/A,7.9,"13,335",N/A,N/A,N/A,N/A,N/A,N/A,74,3.8,867,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Ross Shuman,Mila Kunis,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Tom Gianas,Bob Odenkirk,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Tom Gianas,Nick Swardson,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Ross Shuman,Nick Swardson,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Ross Shuman,Bob Odenkirk,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Tom Gianas,T.J. Miller,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Ross Shuman,T.J. Miller,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2141773,Hell and Back,2015-10-02 00:00:00,N/A,Tom Gianas,Mila Kunis,USA,English,R,86.0,2015,N/A,4.4,210,N/A,N/A,N/A,N/A,N/A,N/A,49,3.2,1424,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2199571,Run All Night,2015-03-13 00:00:00,N/A,Jaume Collet-Serra,Boyd Holbrook,USA,English,R,114.0,2015,59,6.6,"60,909","Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",96,60,5.7,159,63,58,3.4,20023,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2199571,Run All Night,2015-03-13 00:00:00,N/A,Jaume Collet-Serra,Joel Kinnaman,USA,English,R,114.0,2015,59,6.6,"60,909","Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",96,60,5.7,159,63,58,3.4,20023,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2199571,Run All Night,2015-03-13 00:00:00,N/A,Jaume Collet-Serra,Liam Neeson,USA,English,R,114.0,2015,59,6.6,"60,909","Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",96,60,5.7,159,63,58,3.4,20023,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2199571,Run All Night,2015-03-13 00:00:00,N/A,Jaume Collet-Serra,Ed Harris,USA,English,R,114.0,2015,59,6.6,"60,909","Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",96,60,5.7,159,63,58,3.4,20023,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2224026,Home,2015-03-27 00:00:00,N/A,Tim Johnson,Rihanna,USA,English,PG,94.0,2015,55,6.7,"51,825","Colorful, silly, and utterly benign, Home is a passable diversion, but there's no shortage of superior animated alternatives.",48,45,5.2,107,59,65,3.7,53516,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2224026,Home,2015-03-27 00:00:00,N/A,Tim Johnson,Jennifer Lopez,USA,English,PG,94.0,2015,55,6.7,"51,825","Colorful, silly, and utterly benign, Home is a passable diversion, but there's no shortage of superior animated alternatives.",48,45,5.2,107,59,65,3.7,53516,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2224026,Home,2015-03-27 00:00:00,N/A,Tim Johnson,Steve Martin,USA,English,PG,94.0,2015,55,6.7,"51,825","Colorful, silly, and utterly benign, Home is a passable diversion, but there's no shortage of superior animated alternatives.",48,45,5.2,107,59,65,3.7,53516,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2224026,Home,2015-03-27 00:00:00,N/A,Tim Johnson,Jim Parsons,USA,English,PG,94.0,2015,55,6.7,"51,825","Colorful, silly, and utterly benign, Home is a passable diversion, but there's no shortage of superior animated alternatives.",48,45,5.2,107,59,65,3.7,53516,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2231253,Wild Card,2015-01-14 00:00:00,N/A,Simon West,Michael Angarano,USA,English,R,92.0,2015,40,5.6,"30,150","Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",13,27,4.8,48,35,29,2.8,7176,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2231253,Wild Card,2015-01-14 00:00:00,N/A,Simon West,Dominik García-Lorido,USA,English,R,92.0,2015,40,5.6,"30,150","Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",13,27,4.8,48,35,29,2.8,7176,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2231253,Wild Card,2015-01-14 00:00:00,N/A,Simon West,Hope Davis,USA,English,R,92.0,2015,40,5.6,"30,150","Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",13,27,4.8,48,35,29,2.8,7176,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2231253,Wild Card,2015-01-14 00:00:00,N/A,Simon West,Jason Statham,USA,English,R,92.0,2015,40,5.6,"30,150","Hardcore Jason Statham fans may enjoy parts of Wild Card, but all other action aficionados need not apply.",13,27,4.8,48,35,29,2.8,7176,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2245003,Miss You Already,2015-09-25 00:00:00,N/A,Catherine Hardwicke,Toni Collette,UK,English,PG-13,112.0,2015,59,6.6,717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2245003,Miss You Already,2015-09-25 00:00:00,N/A,Catherine Hardwicke,Paddy Considine,UK,English,PG-13,112.0,2015,59,6.6,717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2245003,Miss You Already,2015-09-25 00:00:00,N/A,Catherine Hardwicke,Drew Barrymore,UK,English,PG-13,112.0,2015,59,6.6,717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2245003,Miss You Already,2015-09-25 00:00:00,N/A,Catherine Hardwicke,Dominic Cooper,UK,English,PG-13,112.0,2015,59,6.6,717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt2268016,Magic Mike XXL,2015-07-01 00:00:00,1 win.,Gregory Jacobs,Channing Tatum,USA,English,R,115.0,2015,60,5.8,"26,661","Magic Mike XXL has enough narrative thrust and beefy charm to deliver another helping of well-oiled entertainment, even if this sequel isn't quite as pleasurable as its predecessor.",119,63,5.9,189,70,60,3.5,33005,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2268016,Magic Mike XXL,2015-07-01 00:00:00,1 win.,Gregory Jacobs,Juan Piedrahita,USA,English,R,115.0,2015,60,5.8,"26,661","Magic Mike XXL has enough narrative thrust and beefy charm to deliver another helping of well-oiled entertainment, even if this sequel isn't quite as pleasurable as its predecessor.",119,63,5.9,189,70,60,3.5,33005,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2268016,Magic Mike XXL,2015-07-01 00:00:00,1 win.,Gregory Jacobs,Sharon Blackwood,USA,English,R,115.0,2015,60,5.8,"26,661","Magic Mike XXL has enough narrative thrust and beefy charm to deliver another helping of well-oiled entertainment, even if this sequel isn't quite as pleasurable as its predecessor.",119,63,5.9,189,70,60,3.5,33005,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2268016,Magic Mike XXL,2015-07-01 00:00:00,1 win.,Gregory Jacobs,Alison Faulk,USA,English,R,115.0,2015,60,5.8,"26,661","Magic Mike XXL has enough narrative thrust and beefy charm to deliver another helping of well-oiled entertainment, even if this sequel isn't quite as pleasurable as its predecessor.",119,63,5.9,189,70,60,3.5,33005,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2273657,True Story,2015-04-17 00:00:00,3 nominations.,Rupert Goold,James Franco,USA,"English, Ibo",R,99.0,2015,50,6.3,"24,988","James Franco and Jonah Hill make a watchable pair, but True Story loses their performances -- and the viewer's interest -- in a muddled movie that bungles its fact-based tale.",64,45,5.5,143,79,40,3.1,18737,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2273657,True Story,2015-04-17 00:00:00,3 nominations.,Rupert Goold,Jonah Hill,USA,"English, Ibo",R,99.0,2015,50,6.3,"24,988","James Franco and Jonah Hill make a watchable pair, but True Story loses their performances -- and the viewer's interest -- in a muddled movie that bungles its fact-based tale.",64,45,5.5,143,79,40,3.1,18737,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2273657,True Story,2015-04-17 00:00:00,3 nominations.,Rupert Goold,Felicity Jones,USA,"English, Ibo",R,99.0,2015,50,6.3,"24,988","James Franco and Jonah Hill make a watchable pair, but True Story loses their performances -- and the viewer's interest -- in a muddled movie that bungles its fact-based tale.",64,45,5.5,143,79,40,3.1,18737,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2273657,True Story,2015-04-17 00:00:00,3 nominations.,Rupert Goold,Maria Dizzia,USA,"English, Ibo",R,99.0,2015,50,6.3,"24,988","James Franco and Jonah Hill make a watchable pair, but True Story loses their performances -- and the viewer's interest -- in a muddled movie that bungles its fact-based tale.",64,45,5.5,143,79,40,3.1,18737,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt2279339,Love the Coopers,2015-11-13 00:00:00,N/A,Jessie Nelson,Ed Helms,USA,English,PG-13,107.0,2015,29,5.6,470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,49,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2279339,Love the Coopers,2015-11-13 00:00:00,N/A,Jessie Nelson,Alex Borstein,USA,English,PG-13,107.0,2015,29,5.6,470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,49,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2279339,Love the Coopers,2015-11-13 00:00:00,N/A,Jessie Nelson,John Goodman,USA,English,PG-13,107.0,2015,29,5.6,470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,49,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
